id	PF06330.14	PF01397.24	PF03936.19	PF00494.22	PF13249.9	PF19086.3	PF13243.9	0041184	0053354	0053355	0048261	0048806	0046340	0047573	superkingdom	kingdom	phylum
uniprot_114958	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_079394	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Viridiplantae	Streptophyta
uniprot_031386	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_048909	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Chlorophyta
uniprot_054307	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Planctomycetota
uniprot_006631	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_035542	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_127743	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_078419	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_076600	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Myxococcota
uniprot_092593	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_054486	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Calditrichota
uniprot_074126	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_052573	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Planctomycetota
uniprot_107615	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_120882	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_052903	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_048778	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_062331	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_210600	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_120435	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_110022	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_048215	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_149086	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Nematoda
uniprot_118730	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Actinomycetota
uniprot_064129	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_067045	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Pseudomonadota
uniprot_083959	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_110655	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Fungi	Ascomycota
uniprot_029576	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_117677	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_025488	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Ascomycota
uniprot_081258	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Actinomycetota
uniprot_095759	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_024494	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_074209	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_105660	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_127841	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Bacteria	unknown	Bacteroidota
uniprot_046804	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacillota
uniprot_018447	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_096689	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_124471	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_067369	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_068250	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_046744	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_182977	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_094285	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Rotifera
uniprot_096760	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Myxococcota
uniprot_111324	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Planctomycetota
uniprot_099284	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_105279	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Calditrichota
uniprot_176842	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_037406	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_088089	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_249910	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_050118	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_073197	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_090489	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Bacteria	unknown	Chloroflexota
uniprot_030219	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_082085	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_084037	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_020789	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Ascomycota
uniprot_113276	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_103735	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Verrucomicrobiota
uniprot_126202	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_053033	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_065512	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_191068	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_051618	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacteroidota
uniprot_047392	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Verrucomicrobiota
uniprot_012269	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_031257	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_072446	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Fungi	Ascomycota
uniprot_001415	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Actinomycetota
uniprot_084648	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_113948	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_025583	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_122510	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_122645	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_062173	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacillota
uniprot_089189	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_040196	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_028184	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_047903	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Zoopagomycota
uniprot_045023	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_018483	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Viridiplantae	Streptophyta
uniprot_067662	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_029584	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_084988	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	unknown
uniprot_125140	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_084689	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_086065	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Verrucomicrobiota
uniprot_107117	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_007291	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_115915	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_073183	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_007778	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_088355	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Ascomycota
uniprot_053867	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_059511	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_028955	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_031582	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Cyanobacteriota
uniprot_068922	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_029064	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_004009	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_015159	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_057890	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Arthropoda
uniprot_175258	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_097338	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_112267	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacteroidota
uniprot_033739	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_020069	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Blastocladiomycota
uniprot_024828	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_042476	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_034649	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Mucoromycota
uniprot_106552	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_018034	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Basidiomycota
uniprot_084644	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Chloroflexota
uniprot_104307	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_072775	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_205664	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Bacteria	unknown	Planctomycetota
uniprot_022477	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_263430	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_117995	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_032157	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_090505	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_110190	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_030970	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_121822	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_116278	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_006252	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_080900	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Verrucomicrobiota
uniprot_196572	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Chordata
uniprot_022771	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_116599	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_101706	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_061772	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_090464	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_014791	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_061410	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	unknown
uniprot_083120	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Cnidaria
uniprot_049583	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_072156	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Candidatus Poribacteria
uniprot_018104	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_118643	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_057596	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_054604	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_126895	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_124731	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_030426	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacillota
uniprot_057888	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Arthropoda
uniprot_104594	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Gemmatimonadota
uniprot_009241	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Metazoa	Annelida
uniprot_003257	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_076151	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_104736	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Bacteria	unknown	Chlorobiota
uniprot_123248	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_046887	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_094367	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	unknown	unknown
uniprot_121398	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_018464	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_038492	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Arthropoda
uniprot_061787	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_051299	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_097298	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_093746	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Candidatus Saccharibacteria
uniprot_106880	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Acidobacteriota
uniprot_085278	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_011645	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_044131	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	Bacteria	unknown	Planctomycetota
uniprot_076425	0.0	0.0	0.0	0.0	1.0	0.0	1.0								unknown	unknown	unknown
uniprot_031294	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_092285	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Fibrobacterota
uniprot_079157	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_022762	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_041285	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_108716	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_018497	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_065518	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_094957	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Arthropoda
